deliveryStart,deliveryEnd,deliveryDate,timeEnding,demand,dstFlag
2025-05-29T06:15:00-05:00,2025-05-29T06:30:00-05:00,2025-05-29,06:30,47823.5924,N
2025-05-29T06:00:00-05:00,2025-05-29T06:15:00-05:00,2025-05-29,06:15,47386.8841,N
2025-05-29T05:45:00-05:00,2025-05-29T06:00:00-05:00,2025-05-29,06:00,46632.3086,N
2025-05-29T05:30:00-05:00,2025-05-29T05:45:00-05:00,2025-05-29,05:45,46211.6276,N
2025-05-29T05:15:00-05:00,2025-05-29T05:30:00-05:00,2025-05-29,05:30,45964.9909,N
2025-05-29T05:00:00-05:00,2025-05-29T05:15:00-05:00,2025-05-29,05:15,45622.1276,N
2025-05-29T04:45:00-05:00,2025-05-29T05:00:00-05:00,2025-05-29,05:00,45290.3919,N
2025-05-29T04:30:00-05:00,2025-05-29T04:45:00-05:00,2025-05-29,04:45,45271.681,N
2025-05-29T04:15:00-05:00,2025-05-29T04:30:00-05:00,2025-05-29,04:30,45345.7135,N
2025-05-29T04:00:00-05:00,2025-05-29T04:15:00-05:00,2025-05-29,04:15,45314.3438,N
2025-05-29T03:45:00-05:00,2025-05-29T04:00:00-05:00,2025-05-29,04:00,45368.3529,N
2025-05-29T03:30:00-05:00,2025-05-29T03:45:00-05:00,2025-05-29,03:45,45550.0534,N
2025-05-29T03:15:00-05:00,2025-05-29T03:30:00-05:00,2025-05-29,03:30,45756.8646,N
2025-05-29T03:00:00-05:00,2025-05-29T03:15:00-05:00,2025-05-29,03:15,46034.0911,N
2025-05-29T02:45:00-05:00,2025-05-29T03:00:00-05:00,2025-05-29,03:00,46512.3398,N
2025-05-29T02:30:00-05:00,2025-05-29T02:45:00-05:00,2025-05-29,02:45,46934.5729,N
2025-05-29T02:15:00-05:00,2025-05-29T02:30:00-05:00,2025-05-29,02:30,47801.6576,N
2025-05-29T02:00:00-05:00,2025-05-29T02:15:00-05:00,2025-05-29,02:15,48582.944,N
2025-05-29T01:45:00-05:00,2025-05-29T02:00:00-05:00,2025-05-29,02:00,48687.5742,N
2025-05-29T01:30:00-05:00,2025-05-29T01:45:00-05:00,2025-05-29,01:45,48550.2383,N
2025-05-29T01:15:00-05:00,2025-05-29T01:30:00-05:00,2025-05-29,01:30,48721.1732,N
2025-05-29T01:00:00-05:00,2025-05-29T01:15:00-05:00,2025-05-29,01:15,49147.6042,N
2025-05-29T00:45:00-05:00,2025-05-29T01:00:00-05:00,2025-05-29,01:00,49493.9609,N
2025-05-29T00:30:00-05:00,2025-05-29T00:45:00-05:00,2025-05-29,00:45,50012.6706,N
2025-05-29T00:15:00-05:00,2025-05-29T00:30:00-05:00,2025-05-29,00:30,50286.4427,N
2025-05-29T00:00:00-05:00,2025-05-29T00:15:00-05:00,2025-05-29,00:15,50858.0195,N
2025-05-28T23:45:00-05:00,2025-05-29T00:00:00-05:00,2025-05-29,00:00,51230.2227,N
2025-05-28T23:30:00-05:00,2025-05-28T23:45:00-05:00,2025-05-28,23:45,51926.2253,N
2025-05-28T23:15:00-05:00,2025-05-28T23:30:00-05:00,2025-05-28,23:30,52584.3789,N
2025-05-28T23:00:00-05:00,2025-05-28T23:15:00-05:00,2025-05-28,23:15,53498.5417,N
2025-05-28T22:45:00-05:00,2025-05-28T23:00:00-05:00,2025-05-28,23:00,54315.3932,N
2025-05-28T22:30:00-05:00,2025-05-28T22:45:00-05:00,2025-05-28,22:45,55029.7878,N
2025-05-28T22:15:00-05:00,2025-05-28T22:30:00-05:00,2025-05-28,22:30,56027.3724,N
2025-05-28T22:00:00-05:00,2025-05-28T22:15:00-05:00,2025-05-28,22:15,56596.3854,N
2025-05-28T21:45:00-05:00,2025-05-28T22:00:00-05:00,2025-05-28,22:00,57478.0117,N
2025-05-28T21:30:00-05:00,2025-05-28T21:45:00-05:00,2025-05-28,21:45,58090.8438,N
2025-05-28T21:15:00-05:00,2025-05-28T21:30:00-05:00,2025-05-28,21:30,58762.1523,N
2025-05-28T21:00:00-05:00,2025-05-28T21:15:00-05:00,2025-05-28,21:15,59118.5104,N
2025-05-28T20:45:00-05:00,2025-05-28T21:00:00-05:00,2025-05-28,21:00,59260.1953,N
2025-05-28T20:30:00-05:00,2025-05-28T20:45:00-05:00,2025-05-28,20:45,59338.888,N
2025-05-28T20:15:00-05:00,2025-05-28T20:30:00-05:00,2025-05-28,20:30,59638.6719,N
2025-05-28T20:00:00-05:00,2025-05-28T20:15:00-05:00,2025-05-28,20:15,60137.0977,N
2025-05-28T19:45:00-05:00,2025-05-28T20:00:00-05:00,2025-05-28,20:00,60724.056,N
2025-05-28T19:30:00-05:00,2025-05-28T19:45:00-05:00,2025-05-28,19:45,61350.5846,N
2025-05-28T19:15:00-05:00,2025-05-28T19:30:00-05:00,2025-05-28,19:30,62159.4648,N
2025-05-28T19:00:00-05:00,2025-05-28T19:15:00-05:00,2025-05-28,19:15,62696.1836,N
2025-05-28T18:45:00-05:00,2025-05-28T19:00:00-05:00,2025-05-28,19:00,63044.375,N
2025-05-28T18:30:00-05:00,2025-05-28T18:45:00-05:00,2025-05-28,18:45,64005.25,N
2025-05-28T18:15:00-05:00,2025-05-28T18:30:00-05:00,2025-05-28,18:30,64087.7734,N
2025-05-28T18:00:00-05:00,2025-05-28T18:15:00-05:00,2025-05-28,18:15,64486.8372,N
2025-05-28T17:45:00-05:00,2025-05-28T18:00:00-05:00,2025-05-28,18:00,64823.7839,N
2025-05-28T17:30:00-05:00,2025-05-28T17:45:00-05:00,2025-05-28,17:45,64845.1888,N
2025-05-28T17:15:00-05:00,2025-05-28T17:30:00-05:00,2025-05-28,17:30,64493.7005,N
2025-05-28T17:00:00-05:00,2025-05-28T17:15:00-05:00,2025-05-28,17:15,64273.4557,N
2025-05-28T16:45:00-05:00,2025-05-28T17:00:00-05:00,2025-05-28,17:00,64359.4141,N
2025-05-28T16:30:00-05:00,2025-05-28T16:45:00-05:00,2025-05-28,16:45,64202.2487,N
2025-05-28T16:15:00-05:00,2025-05-28T16:30:00-05:00,2025-05-28,16:30,63904.2526,N
2025-05-28T16:00:00-05:00,2025-05-28T16:15:00-05:00,2025-05-28,16:15,63221.9883,N
2025-05-28T15:45:00-05:00,2025-05-28T16:00:00-05:00,2025-05-28,16:00,62903.7799,N
2025-05-28T15:30:00-05:00,2025-05-28T15:45:00-05:00,2025-05-28,15:45,62451.5768,N
2025-05-28T15:15:00-05:00,2025-05-28T15:30:00-05:00,2025-05-28,15:30,61415.3854,N
2025-05-28T15:00:00-05:00,2025-05-28T15:15:00-05:00,2025-05-28,15:15,60874.1836,N
2025-05-28T14:45:00-05:00,2025-05-28T15:00:00-05:00,2025-05-28,15:00,60384.3607,N
2025-05-28T14:30:00-05:00,2025-05-28T14:45:00-05:00,2025-05-28,14:45,59932.1641,N
2025-05-28T14:15:00-05:00,2025-05-28T14:30:00-05:00,2025-05-28,14:30,59339.2695,N
2025-05-28T14:00:00-05:00,2025-05-28T14:15:00-05:00,2025-05-28,14:15,58875.207,N
2025-05-28T13:45:00-05:00,2025-05-28T14:00:00-05:00,2025-05-28,14:00,58514.5794,N
2025-05-28T13:30:00-05:00,2025-05-28T13:45:00-05:00,2025-05-28,13:45,57793.7188,N
2025-05-28T13:15:00-05:00,2025-05-28T13:30:00-05:00,2025-05-28,13:30,57512.5078,N
2025-05-28T13:00:00-05:00,2025-05-28T13:15:00-05:00,2025-05-28,13:15,57217.3021,N
2025-05-28T12:45:00-05:00,2025-05-28T13:00:00-05:00,2025-05-28,13:00,56719.5117,N
2025-05-28T12:30:00-05:00,2025-05-28T12:45:00-05:00,2025-05-28,12:45,56843.8424,N
2025-05-28T12:15:00-05:00,2025-05-28T12:30:00-05:00,2025-05-28,12:30,57155.9753,N
2025-05-28T12:00:00-05:00,2025-05-28T12:15:00-05:00,2025-05-28,12:15,57395.1784,N
2025-05-28T11:45:00-05:00,2025-05-28T12:00:00-05:00,2025-05-28,12:00,56919.3099,N
2025-05-28T11:30:00-05:00,2025-05-28T11:45:00-05:00,2025-05-28,11:45,56172.0456,N
2025-05-28T11:15:00-05:00,2025-05-28T11:30:00-05:00,2025-05-28,11:30,55885.1211,N
2025-05-28T11:00:00-05:00,2025-05-28T11:15:00-05:00,2025-05-28,11:15,55299.5846,N
2025-05-28T10:45:00-05:00,2025-05-28T11:00:00-05:00,2025-05-28,11:00,54611.6849,N
2025-05-28T10:30:00-05:00,2025-05-28T10:45:00-05:00,2025-05-28,10:45,54661.2526,N
2025-05-28T10:15:00-05:00,2025-05-28T10:30:00-05:00,2025-05-28,10:30,52643.4987,N
2025-05-28T10:00:00-05:00,2025-05-28T10:15:00-05:00,2025-05-28,10:15,54359.668,N
2025-05-28T09:45:00-05:00,2025-05-28T10:00:00-05:00,2025-05-28,10:00,53743.3945,N
2025-05-28T09:30:00-05:00,2025-05-28T09:45:00-05:00,2025-05-28,09:45,53445.6419,N
2025-05-28T09:15:00-05:00,2025-05-28T09:30:00-05:00,2025-05-28,09:30,53287.6211,N
2025-05-28T09:00:00-05:00,2025-05-28T09:15:00-05:00,2025-05-28,09:15,52751.3906,N
2025-05-28T08:45:00-05:00,2025-05-28T09:00:00-05:00,2025-05-28,09:00,52365.6536,N
2025-05-28T08:30:00-05:00,2025-05-28T08:45:00-05:00,2025-05-28,08:45,52027.4727,N
2025-05-28T08:15:00-05:00,2025-05-28T08:30:00-05:00,2025-05-28,08:30,51714.6198,N
2025-05-28T08:00:00-05:00,2025-05-28T08:15:00-05:00,2025-05-28,08:15,51561.0143,N
2025-05-28T07:45:00-05:00,2025-05-28T08:00:00-05:00,2025-05-28,08:00,51227.194,N
2025-05-28T07:30:00-05:00,2025-05-28T07:45:00-05:00,2025-05-28,07:45,50925.4844,N
2025-05-28T07:15:00-05:00,2025-05-28T07:30:00-05:00,2025-05-28,07:30,50649.1198,N
2025-05-28T07:00:00-05:00,2025-05-28T07:15:00-05:00,2025-05-28,07:15,50035.7148,N
2025-05-28T06:45:00-05:00,2025-05-28T07:00:00-05:00,2025-05-28,07:00,49592.5052,N
2025-05-28T06:30:00-05:00,2025-05-28T06:45:00-05:00,2025-05-28,06:45,49373.8802,N
2025-05-28T06:15:00-05:00,2025-05-28T06:30:00-05:00,2025-05-28,06:30,49262.1693,N
2025-05-28T06:00:00-05:00,2025-05-28T06:15:00-05:00,2025-05-28,06:15,48974.7266,N
2025-05-28T05:45:00-05:00,2025-05-28T06:00:00-05:00,2025-05-28,06:00,48419.5404,N
2025-05-28T05:30:00-05:00,2025-05-28T05:45:00-05:00,2025-05-28,05:45,48044.487,N
2025-05-28T05:15:00-05:00,2025-05-28T05:30:00-05:00,2025-05-28,05:30,47715.5443,N
2025-05-28T05:00:00-05:00,2025-05-28T05:15:00-05:00,2025-05-28,05:15,47391.8633,N
2025-05-28T04:45:00-05:00,2025-05-28T05:00:00-05:00,2025-05-28,05:00,47166.9479,N
2025-05-28T04:30:00-05:00,2025-05-28T04:45:00-05:00,2025-05-28,04:45,47275.1302,N
2025-05-28T04:15:00-05:00,2025-05-28T04:30:00-05:00,2025-05-28,04:30,47465.2656,N
2025-05-28T04:00:00-05:00,2025-05-28T04:15:00-05:00,2025-05-28,04:15,47771.4753,N
2025-05-28T03:45:00-05:00,2025-05-28T04:00:00-05:00,2025-05-28,04:00,48204.0039,N
2025-05-28T03:30:00-05:00,2025-05-28T03:45:00-05:00,2025-05-28,03:45,48175.5534,N
2025-05-28T03:15:00-05:00,2025-05-28T03:30:00-05:00,2025-05-28,03:30,48165.2747,N
2025-05-28T03:00:00-05:00,2025-05-28T03:15:00-05:00,2025-05-28,03:15,48469.8776,N
2025-05-28T02:45:00-05:00,2025-05-28T03:00:00-05:00,2025-05-28,03:00,48909.3724,N
2025-05-28T02:30:00-05:00,2025-05-28T02:45:00-05:00,2025-05-28,02:45,49368.651,N
2025-05-28T02:15:00-05:00,2025-05-28T02:30:00-05:00,2025-05-28,02:30,49353.5977,N
2025-05-28T02:00:00-05:00,2025-05-28T02:15:00-05:00,2025-05-28,02:15,49718.1055,N
2025-05-28T01:45:00-05:00,2025-05-28T02:00:00-05:00,2025-05-28,02:00,50046.9036,N
2025-05-28T01:30:00-05:00,2025-05-28T01:45:00-05:00,2025-05-28,01:45,50673.1615,N
2025-05-28T01:15:00-05:00,2025-05-28T01:30:00-05:00,2025-05-28,01:30,51326.8828,N
2025-05-28T01:00:00-05:00,2025-05-28T01:15:00-05:00,2025-05-28,01:15,51977.0951,N
2025-05-28T00:45:00-05:00,2025-05-28T01:00:00-05:00,2025-05-28,01:00,52155.4948,N
2025-05-28T00:30:00-05:00,2025-05-28T00:45:00-05:00,2025-05-28,00:45,52743.8125,N
2025-05-28T00:15:00-05:00,2025-05-28T00:30:00-05:00,2025-05-28,00:30,52897.918,N
2025-05-28T00:00:00-05:00,2025-05-28T00:15:00-05:00,2025-05-28,00:15,53382.7669,N
2025-05-27T23:45:00-05:00,2025-05-28T00:00:00-05:00,2025-05-28,00:00,54593.7539,N
2025-05-27T23:30:00-05:00,2025-05-27T23:45:00-05:00,2025-05-27,23:45,56018.6549,N
2025-05-27T23:15:00-05:00,2025-05-27T23:30:00-05:00,2025-05-27,23:30,56926.8164,N
2025-05-27T23:00:00-05:00,2025-05-27T23:15:00-05:00,2025-05-27,23:15,58054.543,N
2025-05-27T22:45:00-05:00,2025-05-27T23:00:00-05:00,2025-05-27,23:00,58761.0846,N
2025-05-27T22:30:00-05:00,2025-05-27T22:45:00-05:00,2025-05-27,22:45,58860.9948,N
2025-05-27T22:15:00-05:00,2025-05-27T22:30:00-05:00,2025-05-27,22:30,59341.694,N
2025-05-27T22:00:00-05:00,2025-05-27T22:15:00-05:00,2025-05-27,22:15,59653.8724,N
2025-05-27T21:45:00-05:00,2025-05-27T22:00:00-05:00,2025-05-27,22:00,60093.7383,N
2025-05-27T21:30:00-05:00,2025-05-27T21:45:00-05:00,2025-05-27,21:45,60239.8516,N
2025-05-27T21:15:00-05:00,2025-05-27T21:30:00-05:00,2025-05-27,21:30,60298.3047,N
2025-05-27T21:00:00-05:00,2025-05-27T21:15:00-05:00,2025-05-27,21:15,61053.5339,N
2025-05-27T20:45:00-05:00,2025-05-27T21:00:00-05:00,2025-05-27,21:00,62096.5846,N
2025-05-27T20:30:00-05:00,2025-05-27T20:45:00-05:00,2025-05-27,20:45,62812.1836,N
2025-05-27T20:15:00-05:00,2025-05-27T20:30:00-05:00,2025-05-27,20:30,62873.5221,N
2025-05-27T20:00:00-05:00,2025-05-27T20:15:00-05:00,2025-05-27,20:15,63105.3464,N
2025-05-27T19:45:00-05:00,2025-05-27T20:00:00-05:00,2025-05-27,20:00,63881.7422,N
2025-05-27T19:30:00-05:00,2025-05-27T19:45:00-05:00,2025-05-27,19:45,65188.8451,N
2025-05-27T19:15:00-05:00,2025-05-27T19:30:00-05:00,2025-05-27,19:30,66358.237,N
2025-05-27T19:00:00-05:00,2025-05-27T19:15:00-05:00,2025-05-27,19:15,67052.9609,N
2025-05-27T18:45:00-05:00,2025-05-27T19:00:00-05:00,2025-05-27,19:00,67825.526,N
2025-05-27T18:30:00-05:00,2025-05-27T18:45:00-05:00,2025-05-27,18:45,68552.4948,N
2025-05-27T18:15:00-05:00,2025-05-27T18:30:00-05:00,2025-05-27,18:30,69132.4948,N
2025-05-27T18:00:00-05:00,2025-05-27T18:15:00-05:00,2025-05-27,18:15,69468.1458,N
2025-05-27T17:45:00-05:00,2025-05-27T18:00:00-05:00,2025-05-27,18:00,70538.4896,N
2025-05-27T17:30:00-05:00,2025-05-27T17:45:00-05:00,2025-05-27,17:45,70131.0625,N
2025-05-27T17:15:00-05:00,2025-05-27T17:30:00-05:00,2025-05-27,17:30,70539.6536,N
2025-05-27T17:00:00-05:00,2025-05-27T17:15:00-05:00,2025-05-27,17:15,70506.9427,N
2025-05-27T16:45:00-05:00,2025-05-27T17:00:00-05:00,2025-05-27,17:00,70772.6432,N
2025-05-27T16:30:00-05:00,2025-05-27T16:45:00-05:00,2025-05-27,16:45,70752.0026,N
2025-05-27T16:15:00-05:00,2025-05-27T16:30:00-05:00,2025-05-27,16:30,70953.4453,N
2025-05-27T16:00:00-05:00,2025-05-27T16:15:00-05:00,2025-05-27,16:15,70254.6198,N
2025-05-27T15:45:00-05:00,2025-05-27T16:00:00-05:00,2025-05-27,16:00,69638.9844,N
2025-05-27T15:30:00-05:00,2025-05-27T15:45:00-05:00,2025-05-27,15:45,69566.099,N
2025-05-27T15:15:00-05:00,2025-05-27T15:30:00-05:00,2025-05-27,15:30,69413.7292,N
2025-05-27T15:00:00-05:00,2025-05-27T15:15:00-05:00,2025-05-27,15:15,68973.1484,N
2025-05-27T14:45:00-05:00,2025-05-27T15:00:00-05:00,2025-05-27,15:00,68254.612,N
2025-05-27T14:30:00-05:00,2025-05-27T14:45:00-05:00,2025-05-27,14:45,67470.875,N
2025-05-27T14:15:00-05:00,2025-05-27T14:30:00-05:00,2025-05-27,14:30,66326.1719,N
2025-05-27T14:00:00-05:00,2025-05-27T14:15:00-05:00,2025-05-27,14:15,65918.9063,N
2025-05-27T13:45:00-05:00,2025-05-27T14:00:00-05:00,2025-05-27,14:00,65022.4857,N
2025-05-27T13:30:00-05:00,2025-05-27T13:45:00-05:00,2025-05-27,13:45,64291.9388,N
2025-05-27T13:15:00-05:00,2025-05-27T13:30:00-05:00,2025-05-27,13:30,63593.2174,N
2025-05-27T13:00:00-05:00,2025-05-27T13:15:00-05:00,2025-05-27,13:15,63048.9414,N
2025-05-27T12:45:00-05:00,2025-05-27T13:00:00-05:00,2025-05-27,13:00,62283.5573,N
2025-05-27T12:30:00-05:00,2025-05-27T12:45:00-05:00,2025-05-27,12:45,61575.8086,N
2025-05-27T12:15:00-05:00,2025-05-27T12:30:00-05:00,2025-05-27,12:30,61437.332,N
2025-05-27T12:00:00-05:00,2025-05-27T12:15:00-05:00,2025-05-27,12:15,60737.4049,N
2025-05-27T11:45:00-05:00,2025-05-27T12:00:00-05:00,2025-05-27,12:00,59648.5508,N
2025-05-27T11:30:00-05:00,2025-05-27T11:45:00-05:00,2025-05-27,11:45,58854.0677,N
2025-05-27T11:15:00-05:00,2025-05-27T11:30:00-05:00,2025-05-27,11:30,58352.6549,N
2025-05-27T11:00:00-05:00,2025-05-27T11:15:00-05:00,2025-05-27,11:15,57882.9049,N
2025-05-27T10:45:00-05:00,2025-05-27T11:00:00-05:00,2025-05-27,11:00,57359.1211,N
2025-05-27T10:30:00-05:00,2025-05-27T10:45:00-05:00,2025-05-27,10:45,57049.3138,N
2025-05-27T10:15:00-05:00,2025-05-27T10:30:00-05:00,2025-05-27,10:30,55740.1966,N
2025-05-27T10:00:00-05:00,2025-05-27T10:15:00-05:00,2025-05-27,10:15,54853.4583,N
2025-05-27T09:45:00-05:00,2025-05-27T10:00:00-05:00,2025-05-27,10:00,54218.9141,N
2025-05-27T09:30:00-05:00,2025-05-27T09:45:00-05:00,2025-05-27,09:45,53485.1771,N
2025-05-27T09:15:00-05:00,2025-05-27T09:30:00-05:00,2025-05-27,09:30,52892.6862,N
2025-05-27T09:00:00-05:00,2025-05-27T09:15:00-05:00,2025-05-27,09:15,52215.5781,N
2025-05-27T08:45:00-05:00,2025-05-27T09:00:00-05:00,2025-05-27,09:00,51718.2422,N
2025-05-27T08:30:00-05:00,2025-05-27T08:45:00-05:00,2025-05-27,08:45,51020.8164,N
2025-05-27T08:15:00-05:00,2025-05-27T08:30:00-05:00,2025-05-27,08:30,50134.4922,N
2025-05-27T08:00:00-05:00,2025-05-27T08:15:00-05:00,2025-05-27,08:15,49549.2031,N
2025-05-27T07:45:00-05:00,2025-05-27T08:00:00-05:00,2025-05-27,08:00,48859.6419,N
2025-05-27T07:30:00-05:00,2025-05-27T07:45:00-05:00,2025-05-27,07:45,47999.668,N
2025-05-27T07:15:00-05:00,2025-05-27T07:30:00-05:00,2025-05-27,07:30,47613.7773,N
2025-05-27T07:00:00-05:00,2025-05-27T07:15:00-05:00,2025-05-27,07:15,47284.3099,N
2025-05-27T06:45:00-05:00,2025-05-27T07:00:00-05:00,2025-05-27,07:00,46990.2982,N
2025-05-27T06:30:00-05:00,2025-05-27T06:45:00-05:00,2025-05-27,06:45,46996.7721,N
2025-05-27T06:15:00-05:00,2025-05-27T06:30:00-05:00,2025-05-27,06:30,46590.638,N
2025-05-27T06:00:00-05:00,2025-05-27T06:15:00-05:00,2025-05-27,06:15,45990.6081,N
2025-05-27T05:45:00-05:00,2025-05-27T06:00:00-05:00,2025-05-27,06:00,45577.7995,N
2025-05-27T05:30:00-05:00,2025-05-27T05:45:00-05:00,2025-05-27,05:45,45260.5807,N
2025-05-27T05:15:00-05:00,2025-05-27T05:30:00-05:00,2025-05-27,05:30,45027.4167,N
2025-05-27T05:00:00-05:00,2025-05-27T05:15:00-05:00,2025-05-27,05:15,44603.9753,N
2025-05-27T04:45:00-05:00,2025-05-27T05:00:00-05:00,2025-05-27,05:00,44003.6693,N
2025-05-27T04:30:00-05:00,2025-05-27T04:45:00-05:00,2025-05-27,04:45,43900.2266,N
2025-05-27T04:15:00-05:00,2025-05-27T04:30:00-05:00,2025-05-27,04:30,44123.1237,N
2025-05-27T04:00:00-05:00,2025-05-27T04:15:00-05:00,2025-05-27,04:15,44082.3893,N
2025-05-27T03:45:00-05:00,2025-05-27T04:00:00-05:00,2025-05-27,04:00,44067.3776,N
2025-05-27T03:30:00-05:00,2025-05-27T03:45:00-05:00,2025-05-27,03:45,43970.7461,N
2025-05-27T03:15:00-05:00,2025-05-27T03:30:00-05:00,2025-05-27,03:30,44283.6497,N
2025-05-27T03:00:00-05:00,2025-05-27T03:15:00-05:00,2025-05-27,03:15,44813.1576,N
2025-05-27T02:45:00-05:00,2025-05-27T03:00:00-05:00,2025-05-27,03:00,44729.8268,N
2025-05-27T02:30:00-05:00,2025-05-27T02:45:00-05:00,2025-05-27,02:45,44932.9375,N
2025-05-27T02:15:00-05:00,2025-05-27T02:30:00-05:00,2025-05-27,02:30,45462.6094,N
2025-05-27T02:00:00-05:00,2025-05-27T02:15:00-05:00,2025-05-27,02:15,46306.2174,N
2025-05-27T01:45:00-05:00,2025-05-27T02:00:00-05:00,2025-05-27,02:00,46284.7318,N
2025-05-27T01:30:00-05:00,2025-05-27T01:45:00-05:00,2025-05-27,01:45,46882.9844,N
2025-05-27T01:15:00-05:00,2025-05-27T01:30:00-05:00,2025-05-27,01:30,47369.2435,N
2025-05-27T01:00:00-05:00,2025-05-27T01:15:00-05:00,2025-05-27,01:15,48513.8984,N
2025-05-27T00:45:00-05:00,2025-05-27T01:00:00-05:00,2025-05-27,01:00,48650.9466,N
2025-05-27T00:30:00-05:00,2025-05-27T00:45:00-05:00,2025-05-27,00:45,48872.4453,N
2025-05-27T00:15:00-05:00,2025-05-27T00:30:00-05:00,2025-05-27,00:30,49617.4049,N
2025-05-27T00:00:00-05:00,2025-05-27T00:15:00-05:00,2025-05-27,00:15,50343.1784,N
2025-05-26T23:45:00-05:00,2025-05-27T00:00:00-05:00,2025-05-27,00:00,50811.8398,N
2025-05-26T23:30:00-05:00,2025-05-26T23:45:00-05:00,2025-05-26,23:45,51843.168,N
2025-05-26T23:15:00-05:00,2025-05-26T23:30:00-05:00,2025-05-26,23:30,52509.0195,N
2025-05-26T23:00:00-05:00,2025-05-26T23:15:00-05:00,2025-05-26,23:15,52821.0729,N
2025-05-26T22:45:00-05:00,2025-05-26T23:00:00-05:00,2025-05-26,23:00,53735.6641,N
2025-05-26T22:30:00-05:00,2025-05-26T22:45:00-05:00,2025-05-26,22:45,54394.5742,N
2025-05-26T22:15:00-05:00,2025-05-26T22:30:00-05:00,2025-05-26,22:30,54698.5742,N
2025-05-26T22:00:00-05:00,2025-05-26T22:15:00-05:00,2025-05-26,22:15,55285.1016,N
2025-05-26T21:45:00-05:00,2025-05-26T22:00:00-05:00,2025-05-26,22:00,55820.1706,N
2025-05-26T21:30:00-05:00,2025-05-26T21:45:00-05:00,2025-05-26,21:45,56341.2552,N
2025-05-26T21:15:00-05:00,2025-05-26T21:30:00-05:00,2025-05-26,21:30,56911.0039,N
2025-05-26T21:00:00-05:00,2025-05-26T21:15:00-05:00,2025-05-26,21:15,57765.6107,N
2025-05-26T20:45:00-05:00,2025-05-26T21:00:00-05:00,2025-05-26,21:00,58759.2292,N
2025-05-26T20:30:00-05:00,2025-05-26T20:45:00-05:00,2025-05-26,20:45,59232.599,N
2025-05-26T20:15:00-05:00,2025-05-26T20:30:00-05:00,2025-05-26,20:30,59355.3307,N
2025-05-26T20:00:00-05:00,2025-05-26T20:15:00-05:00,2025-05-26,20:15,59392.0768,N
2025-05-26T19:45:00-05:00,2025-05-26T20:00:00-05:00,2025-05-26,20:00,59539.7539,N
2025-05-26T19:30:00-05:00,2025-05-26T19:45:00-05:00,2025-05-26,19:45,59890.5404,N
2025-05-26T19:15:00-05:00,2025-05-26T19:30:00-05:00,2025-05-26,19:30,60240.5091,N
2025-05-26T19:00:00-05:00,2025-05-26T19:15:00-05:00,2025-05-26,19:15,60771.6029,N
2025-05-26T18:45:00-05:00,2025-05-26T19:00:00-05:00,2025-05-26,19:00,61198.8568,N
2025-05-26T18:30:00-05:00,2025-05-26T18:45:00-05:00,2025-05-26,18:45,61876.1224,N
2025-05-26T18:15:00-05:00,2025-05-26T18:30:00-05:00,2025-05-26,18:30,61893.2734,N
2025-05-26T18:00:00-05:00,2025-05-26T18:15:00-05:00,2025-05-26,18:15,61983.4974,N
2025-05-26T17:45:00-05:00,2025-05-26T18:00:00-05:00,2025-05-26,18:00,62185.5352,N
2025-05-26T17:30:00-05:00,2025-05-26T17:45:00-05:00,2025-05-26,17:45,62085.763,N
2025-05-26T17:15:00-05:00,2025-05-26T17:30:00-05:00,2025-05-26,17:30,62091.4688,N
2025-05-26T17:00:00-05:00,2025-05-26T17:15:00-05:00,2025-05-26,17:15,61564.4714,N
2025-05-26T16:45:00-05:00,2025-05-26T17:00:00-05:00,2025-05-26,17:00,61514.5013,N
2025-05-26T16:30:00-05:00,2025-05-26T16:45:00-05:00,2025-05-26,16:45,61071.8138,N
2025-05-26T16:15:00-05:00,2025-05-26T16:30:00-05:00,2025-05-26,16:30,61160.9622,N
2025-05-26T16:00:00-05:00,2025-05-26T16:15:00-05:00,2025-05-26,16:15,60597.7943,N
2025-05-26T15:45:00-05:00,2025-05-26T16:00:00-05:00,2025-05-26,16:00,60432.3503,N
2025-05-26T15:30:00-05:00,2025-05-26T15:45:00-05:00,2025-05-26,15:45,60106.7982,N
2025-05-26T15:15:00-05:00,2025-05-26T15:30:00-05:00,2025-05-26,15:30,60307.1484,N
2025-05-26T15:00:00-05:00,2025-05-26T15:15:00-05:00,2025-05-26,15:15,60193.5768,N
2025-05-26T14:45:00-05:00,2025-05-26T15:00:00-05:00,2025-05-26,15:00,60416.9844,N
2025-05-26T14:30:00-05:00,2025-05-26T14:45:00-05:00,2025-05-26,14:45,60135.5443,N
2025-05-26T14:15:00-05:00,2025-05-26T14:30:00-05:00,2025-05-26,14:30,59491.457,N
2025-05-26T14:00:00-05:00,2025-05-26T14:15:00-05:00,2025-05-26,14:15,59066.9141,N
2025-05-26T13:45:00-05:00,2025-05-26T14:00:00-05:00,2025-05-26,14:00,58853.0326,N
2025-05-26T13:30:00-05:00,2025-05-26T13:45:00-05:00,2025-05-26,13:45,58937.4154,N
2025-05-26T13:15:00-05:00,2025-05-26T13:30:00-05:00,2025-05-26,13:30,58721.6719,N
2025-05-26T13:00:00-05:00,2025-05-26T13:15:00-05:00,2025-05-26,13:15,58714.8984,N
2025-05-26T12:45:00-05:00,2025-05-26T13:00:00-05:00,2025-05-26,13:00,58982.9987,N
